distance,name,popularity,rating,latitude,longitude,category,bike_latitude,bike_longitude
321,Belgard Kitchen,0.9840387630041328,8.6,49.284281,-123.095524,Tapas Restaurant,49.284157,-123.099917
406,Pidgin,0.9748014562037649,8.7,49.281822,-123.10406,Restaurant,49.284157,-123.099917
435,Kissa Tanto,0.9652402606656562,8.8,49.28055,-123.098127,Italian Restaurant,49.284157,-123.099917
527,Keefer Bar,0.9840258074546232,9.1,49.279619,-123.101293,Cocktail Bar,49.284157,-123.099917
520,Bao Bei,0.9763172554963919,9.0,49.279609,-123.100805,Chinese Restaurant,49.284157,-123.099917
166,St Lawrence Restaurant,0.9543446435280553,8.0,49.283299,-123.098036,French Restaurant,49.284157,-123.099917
416,Mello,0.9818751862360242,8.4,49.280489,-123.098771,Donut Shop,49.284157,-123.099917
403,Gringo,0.9594620855843601,8.3,49.283244,-123.105171,Tex-Mex Restaurant,49.284157,-123.099917
609,Pourhouse Restaurant,0.978675165507145,9.0,49.284105,-123.108409,Restaurant,49.284157,-123.099917
396,The Old Spaghetti Factory,0.9931983365074429,8.3,49.283831,-123.105302,Italian Restaurant,49.284157,-123.099917
638,Phnom Penh,0.9910606708383536,9.0,49.278403,-123.098188,Cambodian Restaurant,49.284157,-123.099917
416,Chinatown BBQ,0.9782735434723464,8.3,49.280546,-123.101453,BBQ Joint,49.284157,-123.099917
411,Fortune Sound Club,0.954914687706479,8.3,49.280566,-123.100644,Night Club,49.284157,-123.099917
687,Revolver,0.9838832964100173,9.3,49.283261,-123.109473,Café,49.284157,-123.099917
425,New Town Bakery & Restaurant,0.9888711829712257,8.3,49.280309,-123.100946,Bakery,49.284157,-123.099917
704,Timbertrain Coffee Roasters,0.9601098630598417,8.8,49.283744,-123.109189,Coffee Shop,49.284157,-123.099917
759,Nemesis Coffee,0.9855286511977406,9.0,49.282787,-123.110244,Coffee Shop,49.284157,-123.099917
316,Local Gastown,0.9828727635482659,7.9,49.283692,-123.104074,New American Restaurant,49.284157,-123.099917
419,Propaganda Coffee,0.9799707204581082,8.0,49.280499,-123.099259,Café,49.284157,-123.099917
854,The Boxcar,0.933486208817547,8.9,49.276469,-123.100214,Arts and Entertainment,49.284157,-123.099917
873,Chambar,0.9941311360721365,8.9,49.280213,-123.1097,Belgian Restaurant,49.284157,-123.099917
323,Guilt & Co,0.9711739023410678,7.8,49.283579,-123.104064,Lounge,49.284157,-123.099917
375,Kozak Homemade Ukrainian Food,0.9792192985865495,7.9,49.282647,-123.104553,Ukrainian Restaurant,49.284157,-123.099917
923,Miku,0.9939886250275305,9.0,49.286766,-123.112205,Sushi Restaurant,49.284157,-123.099917
716,Nuba,0.9796856983688963,8.4,49.282792,-123.109595,Lebanese Restaurant,49.284157,-123.099917
842,Steamworks Brewing Co,0.9990283337867776,8.6,49.284949,-123.110915,Bar,49.284157,-123.099917
942,Rogers Arena,0.9988210449946234,8.8,49.277856,-123.108688,Concert Hall,49.284157,-123.099917
590,Prado Cafe,0.9783124101208753,8.1,49.281917,-123.107411,Café,49.284157,-123.099917
826,The Magnet,0.9720160130591939,8.4,49.282484,-123.111029,Beer Bar,49.284157,-123.099917
526,La Casita Mexican Restaurant,0.9788954098488087,7.8,49.283075,-123.106942,American Restaurant,49.284157,-123.099917
914,Torafuku,0.9619884177387384,8.3,49.275928,-123.0996,Asian Restaurant,49.284157,-123.099917
667,The Cambie,0.9909181597937476,7.9,49.283214,-123.109063,Pub,49.284157,-123.099917
521,Juke Fried Chicken,0.9849974736678456,7.6,49.279372,-123.100298,Bar,49.284157,-123.099917
625,The Ramen Butcher,0.9623770842240273,7.7,49.278661,-123.098778,Chinese Restaurant,49.284157,-123.099917
646,The Pint Public House,0.9878736056589841,7.7,49.281376,-123.10769,Pub,49.284157,-123.099917
760,Kitanoya Guu With Otoko Mae,0.973739101143975,7.8,49.284728,-123.110247,Japanese Restaurant,49.284157,-123.099917
594,Café Kitsuné,0.9760711000557089,7.5,49.284419,-123.108111,Café,49.284157,-123.099917
838,Devil's Elbow Ale & Smoke House,0.9689844144739399,7.7,49.28027,-123.109705,Bar,49.284157,-123.099917
643,Black Frog Eatery,0.9581147084353583,7.5,49.284578,-123.10853,Pub,49.284157,-123.099917
468,The Lamplighter Public House,0.9724176350939925,7.3,49.283739,-123.106268,Pub,49.284157,-123.099917
870,American Hotel,0.9967352015235726,7.6,49.276324,-123.099634,Arcade,49.284157,-123.099917
711,Catfe,0.9737261455944654,7.4,49.279956,-123.107325,Animal Shelter,49.284157,-123.099917
202,Breka Bakery & Cafe,0.9941181805226269,8.5,49.278414,-123.12788,Bakery,49.277178,-123.13
223,Morrissey Irish Bar & Restaurant,0.9857488955394043,8.3,49.276963,-123.126944,Pub,49.277178,-123.13
411,Matchstick Coffee Roasters,0.9882363610452537,8.7,49.274404,-123.126239,Café,49.277178,-123.13
432,Ancora Waterfront Dining and Patio,0.962882350654903,8.7,49.27371,-123.132588,Mediterranean Restaurant,49.277178,-123.13
253,Fritz European Fry House,0.9913845595760944,8.2,49.277256,-123.126564,Fast Food Restaurant,49.277178,-123.13
128,Maxine's Cafe & Bar,0.9943772915128195,7.9,49.277941,-123.131327,Restaurant,49.277178,-123.13
595,Nero Belgian Waffle Bar,0.9835075854742379,9.0,49.278311,-123.122111,Dessert Shop,49.277178,-123.13
527,Tom Sushi,0.9749698783473901,8.7,49.28157,-123.132773,Sushi Restaurant,49.277178,-123.13
570,Shizen Ya,0.9773666550066721,8.8,49.280725,-123.124913,Sushi Restaurant,49.277178,-123.13
672,Mister,0.9777812325909804,9.1,49.275114,-123.121514,Ice Cream Parlor,49.277178,-123.13
654,Blue Water Cafe + Raw Bar,0.9711609467915582,9.0,49.276123,-123.121114,Seafood Restaurant,49.277178,-123.13
693,Minami Restaurant,0.9645665720911553,9.1,49.275269,-123.120797,Sushi Restaurant,49.277178,-123.13
568,Rodney's Oyster House,0.9844015183904026,8.6,49.274378,-123.123236,Seafood Restaurant,49.277178,-123.13
698,Le Crocodile Restaurant,0.9749180561493516,9.1,49.282578,-123.125234,French Restaurant,49.277178,-123.13
594,La Belle Patate,0.9857100288908754,8.6,49.282095,-123.133548,Restaurant,49.277178,-123.13
677,A Bread Affair,0.9681552593053234,8.9,49.27248,-123.135889,Bakery,49.277178,-123.13
418,The Templeton,0.9903610711648334,8.2,49.278491,-123.124398,Bistro,49.277178,-123.13
659,Score on Davie,0.9781439879772501,8.7,49.282285,-123.134538,Arts and Entertainment,49.277178,-123.13
541,Pallet Coffee Roasters,0.9884306942878982,8.4,49.279891,-123.123788,Coffee Shop,49.277178,-123.13
717,The Parlour,0.9807350978791766,8.7,49.276782,-123.120196,Pizzeria,49.277178,-123.13
357,Thai Basil Restaurant,0.9782476323733271,8.0,49.280355,-123.131452,Thai Restaurant,49.277178,-123.13
538,1181 Lounge,0.9574021532123285,8.2,49.281647,-123.132861,Night Club,49.277178,-123.13
260,Lux Lounge,0.9847642737766722,7.8,49.277992,-123.126627,Bar,49.277178,-123.13
395,Samurai Japanese Restaurant,0.984738362677653,7.9,49.28053,-123.131711,Sushi Restaurant,49.277178,-123.13
645,MeeT in Yaletown,0.978921320947828,8.3,49.275006,-123.121748,Vegan and Vegetarian Restaurant,49.277178,-123.13
818,The Liberty Distillery,0.9705779470636247,8.7,49.270379,-123.134574,Distillery,49.277178,-123.13
623,The Sandbar Seafood Restaurant,0.9702670138753935,8.3,49.27216,-123.134158,Lounge,49.277178,-123.13
856,Homer St. Cafe and Bar,0.9773925661056914,8.7,49.278455,-123.11823,Restaurant,49.277178,-123.13
960,Joe Fortes Seafood & Chop House,0.9903869822638527,9.0,49.284956,-123.124545,Seafood Restaurant,49.277178,-123.13
748,Angus T,0.975397411481208,8.4,49.275871,-123.119875,Bakery,49.277178,-123.13
343,Elysian Coffee,0.9735706790003498,7.8,49.279897,-123.127601,Coffee Shop,49.277178,-123.13
692,Pacifico Pizzeria & Ristorante,0.9731690569655512,8.3,49.2821,-123.123976,Pizzeria,49.277178,-123.13
840,Guu,0.9814217420031871,8.5,49.284107,-123.125364,Diner,49.277178,-123.13
842,Granville Island Brewing,0.9774832549522589,8.5,49.270647,-123.135651,Bar,49.277178,-123.13
203,Tim Hortons,0.992524647932942,7.5,49.277591,-123.127241,"Cafe, Coffee, and Tea House",49.277178,-123.13
997,Thierry,0.989182116159457,8.7,49.284766,-123.122662,Dessert Shop,49.277178,-123.13
985,Breka Bakery & Cafe,0.996968401414746,8.7,49.285765,-123.127128,Bakery,49.277178,-123.13
788,JOEY Burrard,0.9890136940158317,8.3,49.282707,-123.123298,New American Restaurant,49.277178,-123.13
767,The Keg Steakhouse + Bar,0.9859432287820488,8.2,49.27671,-123.11946,Steakhouse,49.277178,-123.13
917,Lupo Restaurant & Vinoteca,0.9706556803606825,8.5,49.278151,-123.117231,Italian Restaurant,49.277178,-123.13
917,Japadog,0.9951675800329071,8.4,49.280189,-123.118297,Hot Dog Joint,49.277178,-123.13
890,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.277178,-123.13
649,Melriches Coffeehouse,0.9724435461930118,8.0,49.282224,-123.134289,Café,49.277178,-123.13
875,Provence Marinaside,0.9560677316128363,8.3,49.273338,-123.119497,French Restaurant,49.277178,-123.13
894,ZAC ZAC Japanese Curry House,0.9925764701309806,8.3,49.280503,-123.118891,Fast Food Restaurant,49.277178,-123.13
586,The Famous Warehouse,0.9939497583790017,7.9,49.279552,-123.122866,Gastropub,49.277178,-123.13
703,Dublin Calling,0.9931335587598948,8.0,49.280066,-123.121369,Pub,49.277178,-123.13
580,Cactus Club Cafe Yaletown,0.9838055631129594,7.8,49.275084,-123.122728,American Restaurant,49.277178,-123.13
788,Boulevard Kitchen & Oyster Bar,0.9923562257893168,8.1,49.283021,-123.123893,French Restaurant,49.277178,-123.13
677,Earls,0.9896873825903326,7.9,49.281585,-123.123689,Restaurant,49.277178,-123.13
377,Beyond Bread Ltd,0.9279801002759532,8.8,49.268507,-123.185502,Bakery,49.265442,-123.187738
275,The Wolf and Hound,0.9573373754647804,8.3,49.264466,-123.184181,Pub,49.265442,-123.187738
570,Green Leaf Sushi,0.9461308251389483,9.1,49.264138,-123.18018,Sushi Restaurant,49.265442,-123.187738
351,Breka Downtown Bakery Cafe Inc,0.9944809359088965,8.3,49.268532,-123.18672,Bakery,49.265442,-123.187738
213,Grounds For Coffee,0.9673779263347455,7.9,49.263714,-123.186062,Café,49.265442,-123.187738
219,Rajio Japanese Public House,0.9519996890668118,7.9,49.263621,-123.187027,Japanese Restaurant,49.265442,-123.187738
458,Aphrodite's Organic Cafe & Pie Shop,0.9248189461956029,8.1,49.268461,-123.183309,Bakery,49.265442,-123.187738
522,The Eatery,0.9612888180652183,7.9,49.264468,-123.180614,Sushi Restaurant,49.265442,-123.187738
812,East Is East,0.9486312461943074,8.2,49.264423,-123.176637,Indian Restaurant,49.265442,-123.187738
969,Nuba,0.9593973078368119,8.3,49.264022,-123.174575,Lebanese Restaurant,49.265442,-123.187738
244,Mr. Falafel,0.9803593869433972,7.3,49.263797,-123.185502,Falafel Restaurant,49.265442,-123.187738
527,Double DD Pizza,0.9339396530503842,7.4,49.268436,-123.18209,Pizzeria,49.265442,-123.187738
748,Hitoe Sushi,0.9244302797103139,7.4,49.268705,-123.178708,Sushi Restaurant,49.265442,-123.187738
790,Colony Bar,0.9523106222550429,7.4,49.264392,-123.176958,Bar,49.265442,-123.187738
259,Browns Socialhouse,0.9705390804150958,6.9,49.263735,-123.185253,Gastropub,49.265442,-123.187738
798,Corner Cup Coffee House,0.9499656677937994,7.1,49.268669,-123.177894,Café,49.265442,-123.187738
785,Thai Basil,0.9441874927125034,7.1,49.264356,-123.177036,Thai Restaurant,49.265442,-123.187738
749,Brock House Restaurant,0.9352092969023281,6.7,49.271757,-123.190566,Event Space,49.265442,-123.187738
650,Gargoyles Bar & Grill Inc,0.9362327853135891,6.6,49.264432,-123.178908,Bar,49.265442,-123.187738
825,Strike,0.21111067925946078,6.6,49.264381,-123.176471,Asian Restaurant,49.265442,-123.187738
364,A&W Restaurant,0.9756176558228717,6.1,49.268496,-123.185906,American Restaurant,49.265442,-123.187738
179,Jo's Italian Deli,0.9879254278570225,,49.264224,-123.186106,Italian Restaurant,49.265442,-123.187738
189,Good Earth Coffee House,0.46045318512184696,,49.26411,-123.186096,Coffee Shop,49.265442,-123.187738
202,Ton Ton Sushi,0.8932074053920998,,49.26462,-123.185248,Sushi Restaurant,49.265442,-123.187738
209,Pokeman,0.6982134297226217,,49.263724,-123.186549,Asian Restaurant,49.265442,-123.187738
229,Sushi Gallery,0.8487957816730797,,49.2634,-123.187251,Sushi Restaurant,49.265442,-123.187738
238,Nourish Cooking School,0.8971199813440087,,49.263389,-123.186764,Salad Restaurant,49.265442,-123.187738
313,Freshslice Pizza,0.9500434010908573,,49.268151,-123.186525,Pizzeria,49.265442,-123.187738
405,L'Ufficio,0.6966717193309754,,49.268769,-123.185443,Italian Restaurant,49.265442,-123.187738
441,Aphrodite's Organic Cafe & Pie Shop,0.909026131343361,,49.268471,-123.183796,Breakfast Spot,49.265442,-123.187738
492,Sencha Tea Lounge,0.5421508803295891,,49.26403,-123.181306,Lounge,49.265442,-123.187738
996,Tim Hortons,0.9885343386839753,6.0,49.264053,-123.174254,"Cafe, Coffee, and Tea House",49.265442,-123.187738
564,Storm City Coffee,0.9326311425499113,,49.264401,-123.180121,Coffee Shop,49.265442,-123.187738
662,Pane E Formaggio,0.1588091258890746,,49.264391,-123.178742,Bakery,49.265442,-123.187738
717,McDonald's,0.99506393563683,5.4,49.264113,-123.17807,Burger Joint,49.265442,-123.187738
801,Good Co. Kits,0.9172399497324679,,49.264407,-123.176798,Pub,49.265442,-123.187738
819,Midam Cafe,0.934367186184202,,49.264402,-123.176554,Korean Restaurant,49.265442,-123.187738
825,Sahel Market & Restaurant,0.965136616269579,,49.264381,-123.176471,Persian Restaurant,49.265442,-123.187738
825,LanZhou Beef Noodle,0.9600191742132742,,49.264381,-123.176471,Noodle Restaurant,49.265442,-123.187738
838,Sake Maki,0.8595618433155843,,49.26434,-123.176305,Japanese Restaurant,49.265442,-123.187738
843,Wicked Cafe,0.98449220723697,,49.25816,-123.184449,Café,49.265442,-123.187738
873,Dunbar Sushi,0.9128480184487024,,49.257696,-123.185706,Sushi Restaurant,49.265442,-123.187738
883,Haidilao Hotpot,0.9889877829168124,,49.264402,-123.175662,Hotpot Restaurant,49.265442,-123.187738
890,Serano Greek Pastry,0.9392125617008046,,49.264325,-123.175574,Bakery,49.265442,-123.187738
937,Uncle Pu's Sichuan Taste,0.8670501509321518,,49.264068,-123.174985,Szechuan Restaurant,49.265442,-123.187738
941,Oakberry Açaí,0.3561480560197961,,49.264423,-123.174853,Smoothie Shop,49.265442,-123.187738
946,Paint Nite,0.11092541490147305,,49.264459,-123.174775,Bar,49.265442,-123.187738
985,Dylan's Dungeon,0.09690751033205074,,49.263115,-123.200847,Dive Bar,49.265442,-123.187738
204,Forest of Zen Wellness Clinic,,,49.263745,-123.186632,Japanese Restaurant,49.265442,-123.187738
239,Sushi Inn Japanese Restaurant,,,49.263338,-123.187003,Sushi Restaurant,49.265442,-123.187738
874,Mercante,0.99784287742695,8.2,49.263692,-123.255043,Pizzeria,49.26262,-123.2431
491,JJ Bean,0.997628263477647,7.7,49.266279,-123.24692,Coffee Shop,49.26262,-123.2431
377,Only U Cafe,0.21008108252483407,7.4,49.265979,-123.242355,Café,49.26262,-123.2431
257,Beanery Coffee House,0.9956854504729294,7.2,49.263593,-123.239878,Coffee Shop,49.26262,-123.2431
283,Starbucks,0.9990287203230456,7.2,49.261354,-123.246492,Coffee Shop,49.26262,-123.2431
395,Pita Pit,0.9963162039391057,7.2,49.2661241,-123.2421327,Sandwich Spot,49.26262,-123.2431
355,Starbucks,0.9985538860090222,7.0,49.265855,-123.242749,Coffee Shop,49.26262,-123.2431
674,Uppercase,0.5410523180665477,7.1,49.266662,-123.250033,College and University,49.26262,-123.2431
614,Starbucks,0.992108568227933,6.8,49.265333,-123.250485,Coffee Shop,49.26262,-123.2431
988,Starbucks,0.9948416556924644,7.0,49.254768,-123.236681,Coffee Shop,49.26262,-123.2431
375,Freshslice Pizza,0.9890159814721274,6.4,49.265999,-123.243329,Pizzeria,49.26262,-123.2431
551,Bean Around the World,0.9972459102485022,6.4,49.259056,-123.2484,Café,49.26262,-123.2431
364,Subway,0.990440433684036,6.1,49.265901,-123.243159,Deli,49.26262,-123.2431
416,Pizza Garden,0.9739715968926559,6.0,49.266359,-123.243441,Pizzeria,49.26262,-123.2431
362,Pearl Fever Tea House,0.9927838120459682,5.7,49.265808,-123.243232,Bubble Tea Shop,49.26262,-123.2431
231,Cafe Ami,0.9668952719945816,,49.264443,-123.244653,Café,49.26262,-123.2431
349,Pho With Us - Ubc,0.9928296974772753,,49.265733,-123.243198,Vietnamese Restaurant,49.26262,-123.2431
352,Vera's Burger Shack,0.9915636755605264,5.5,49.265788,-123.243149,Burger Joint,49.26262,-123.2431
362,The Corner Kitchen UBC,0.9798479505445857,,49.265876,-123.242832,Korean Restaurant,49.26262,-123.2431
378,Omio Japan Restaurant,0.9564847325802643,,49.266,-123.242438,Diner,49.26262,-123.2431
378,Agra Tandoori Express,0.9662785454181304,,49.266019,-123.243412,Indian Restaurant,49.26262,-123.2431
384,Maurya Express,0.9927155038831657,,49.266076,-123.243417,Indian Restaurant,49.26262,-123.2431
402,Rasoee,0.9614289956051953,,49.26623,-123.243592,Indian Restaurant,49.26262,-123.2431
479,Tim Hortons,0.9818199080272313,5.6,49.260209,-123.248581,"Cafe, Coffee, and Tea House",49.26262,-123.2431
437,Kokoro Mazesoba Tokyo Ubc,0.9979806351811947,,49.266555,-123.242891,Japanese Restaurant,49.26262,-123.2431
439,Vietna Vietnamese Cuisine,0.6926554748827614,,49.266571,-123.24273,Vietnamese Restaurant,49.26262,-123.2431
446,Miyamae Sushi,0.8491241868779436,,49.266627,-123.242735,Sushi Restaurant,49.26262,-123.2431
446,My Home Cuisine,0.9946831239369812,,49.266627,-123.242735,Diner,49.26262,-123.2431
446,CoCo Fresh Tea Restaurant,0.9609033043040128,,49.266612,-123.242896,Bubble Tea Shop,49.26262,-123.2431
448,Donair Town,0.9972614590430801,,49.266648,-123.242818,Falafel Restaurant,49.26262,-123.2431
451,Osaka Sushi,0.96241242515589,,49.266612,-123.242896,Sushi Restaurant,49.26262,-123.2431
480,Reboot Cafe,0.9759304406284879,,49.261299,-123.249405,Coffee Shop,49.26262,-123.2431
514,Nori Bento & Udon,0.998754041862225,,49.266216,-123.247563,Udon Restaurant,49.26262,-123.2431
524,Downlow Chicken,0.9964434605498673,,49.266293,-123.247651,Fried Chicken Joint,49.26262,-123.2431
449,McDonald's,0.999579649879701,5.4,49.266648,-123.242818,Burger Joint,49.26262,-123.2431
552,Body Energy Club,0.9964959916323642,,49.266159,-123.248449,Juice Bar,49.26262,-123.2431
552,Kinton Ramen UBC,0.9986949412237809,,49.266159,-123.248449,Ramen Restaurant,49.26262,-123.2431
878,Tim Hortons,0.9989749463515857,5.9,49.265731,-123.254329,"Cafe, Coffee, and Tea House",49.26262,-123.2431
568,Thunderbird Residence,0.41766208121807585,,49.259395,-123.249321,Restaurant,49.26262,-123.2431
609,Browns Socialhouse,0.9991464650284781,,49.266235,-123.249429,Gastropub,49.26262,-123.2431
636,Porch,0.9883521012103252,,49.266544,-123.24978,Vegan and Vegetarian Restaurant,49.26262,-123.2431
642,Blue Chip Cafe,0.9998848678978979,,49.266245,-123.249916,Bakery,49.26262,-123.2431
458,Food Fair  - UBC Village,0.9870616527206916,5.2,49.266591,-123.242813,Food Court,49.26262,-123.2431
675,Gallery 2.0,0.9965610530648146,,49.266626,-123.250111,Gastropub,49.26262,-123.2431
677,Liquid Nutrition,0.9353953672911904,,49.266589,-123.250189,Juice Bar,49.26262,-123.2431
697,Sprouts Farmers Market,0.5554605971477778,,49.267383,-123.249366,Coffee Shop,49.26262,-123.2431
699,In the Cup,0.26752162715573385,,49.267274,-123.2496,Korean Restaurant,49.26262,-123.2431
710,MacInnes Field,0.9917911242407533,,49.267769,-123.248913,Restaurant,49.26262,-123.2431
728,Simply Pasta,0.9868304246434139,,49.26765,-123.249552,Italian Restaurant,49.26262,-123.2431
902,Triple O's,0.9948374958192006,5.7,49.265901,-123.254344,Burger Joint,49.26262,-123.2431
56,Kingyo Izakaya,0.9795172762252711,9.1,49.290643,-123.136956,Sushi Restaurant,49.290587,-123.13625
192,Hokkaido Ramen Santouka,0.9700338139842202,8.7,49.290258,-123.13384,Ramen Restaurant,49.290587,-123.13625
135,Nook,0.9409874719836242,8.4,49.29174,-123.135346,Italian Restaurant,49.290587,-123.13625
195,Marutama Ra-men,0.9892728050060243,8.3,49.290515,-123.133538,Ramen Restaurant,49.290587,-123.13625
147,Dinesty Chinese Restaurant,0.9762395221993341,8.1,49.290752,-123.134045,Shanghai Restaurant,49.290587,-123.13625
345,Legendary Noodle House,0.9736225011983883,8.6,49.288425,-123.139849,Chinese Restaurant,49.290587,-123.13625
468,Greenhorn Cafe,0.9546296656172671,8.7,49.286624,-123.133935,Café,49.290587,-123.13625
631,Ramen Danbo - Robson,0.9960226463005428,9.0,49.287499,-123.12898,Ramen Restaurant,49.290587,-123.13625
637,Cactus Club Cafe,0.9824711415134673,9.0,49.28666,-123.14278,Mexican Restaurant,49.290587,-123.13625
643,Cardero's Restaurant & Marine Pub,0.9793747651806651,8.7,49.291138,-123.127408,Bar,49.290587,-123.13625
616,CRAFT Beer Market English Bay,0.9862412064207703,8.6,49.286629,-123.14221,Beer Bar,49.290587,-123.13625
95,Blenz Coffee,0.9758638112635547,7.6,49.290242,-123.137571,Coffee Shop,49.290587,-123.13625
778,Konbiniya,0.9954007799240805,8.9,49.286326,-123.127825,Sushi Restaurant,49.290587,-123.13625
877,The Inukshuk,0.9911254485859018,9.2,49.284303,-123.143552,Public Art,49.290587,-123.13625
577,JJ Bean Coffee Roasters,0.9656289271509451,8.3,49.286217,-123.140552,Coffee Shop,49.290587,-123.13625
843,Breka Bakery & Cafe,0.996968401414746,8.7,49.285765,-123.127128,Bakery,49.290587,-123.13625
924,Score on Davie,0.9781439879772501,8.7,49.282285,-123.134538,Arts and Entertainment,49.290587,-123.13625
975,La Belle Patate,0.9857100288908754,8.6,49.282095,-123.133548,Restaurant,49.290587,-123.13625
582,Chez Cora,0.9757213002189488,8.0,49.287551,-123.129634,Restaurant,49.290587,-123.13625
580,H Tasting Lounge,0.9892339383574954,7.9,49.29228,-123.128821,Lounge,49.290587,-123.13625
561,Red Umbrella Cafe,0.9664062601215231,7.9,49.286418,-123.140245,Café,49.290587,-123.13625
585,Lift Bar Grill View,0.9476336688820657,7.8,49.293655,-123.129687,Lounge,49.290587,-123.13625
862,Earl's Restaurant,0.9852954513065671,8.1,49.285939,-123.126494,American Restaurant,49.290587,-123.13625
749,Chongqing Chinese Restaurant,0.9654086828092814,7.9,49.286465,-123.128162,Chinese Restaurant,49.290587,-123.13625
115,Banana Leaf,0.9711220801430293,7.1,49.291374,-123.13499,Malay Restaurant,49.290587,-123.13625
979,Tableau Bar Bistro,0.9885213831344657,8.2,49.287591,-123.123553,French Restaurant,49.290587,-123.13625
570,H2 Kitchen + Bar,0.9829245857463045,7.7,49.292136,-123.129133,Restaurant,49.290587,-123.13625
547,The Park at English Bay,0.9854250068016635,7.6,49.286922,-123.140937,Pub,49.290587,-123.13625
908,Hello Nori,0.9795690984233096,8.0,49.285744,-123.126153,Sushi Restaurant,49.290587,-123.13625
481,Breaking Bean,0.9779626102841152,7.5,49.291395,-123.129719,Café,49.290587,-123.13625
932,Melriches Coffeehouse,0.9724435461930118,8.0,49.282224,-123.134289,Café,49.290587,-123.13625
193,A&W Restaurant,0.9628434840063741,7.1,49.28964,-123.138493,American Restaurant,49.290587,-123.13625
966,Starbucks,0.9901796934716987,7.8,49.287916,-123.123743,Coffee Shop,49.290587,-123.13625
86,Breka Bakery and Cafe,0.9912031818829595,6.9,49.291338,-123.135961,Café,49.290587,-123.13625
944,Davie Dosa Co,0.9014212237812067,7.6,49.282249,-123.133723,South Indian Restaurant,49.290587,-123.13625
560,The Calling Public House,0.9610037959760063,7.3,49.287036,-123.141839,Pub,49.290587,-123.13625
665,Casa Dolce Gelato & Coffee,0.9522976667055333,7.4,49.290849,-123.127076,"Cafe, Coffee, and Tea House",49.290587,-123.13625
717,Stanley Park Brewing Restaurant & Brewpub,0.9735447679013305,7.3,49.292295,-123.146508,Brewery,49.290587,-123.13625
356,Nat's Pizzeria,0.9228497026701388,6.9,49.2886,-123.140107,Pizzeria,49.290587,-123.13625
912,Kirin Mandarin Restaurant,0.9859173176830295,7.1,49.286315,-123.125553,Chinese Restaurant,49.290587,-123.13625
252,Tim Hortons,0.9802816536463395,6.5,49.289295,-123.139112,"Cafe, Coffee, and Tea House",49.290587,-123.13625
301,Blenz Coffee,0.9773148328086336,6.3,49.289661,-123.132329,Coffee Shop,49.290587,-123.13625
955,A&W Restaurant,0.9804759868889839,6.7,49.288008,-123.123669,American Restaurant,49.290587,-123.13625
965,European Delicatessen,0.8531618018578258,6.7,49.282028,-123.133948,Deli,49.290587,-123.13625
348,Chongqing Liuyishou HotPot Restaurant,0.956469353647635,6.1,49.288997,-123.13211,Szechuan Restaurant,49.290587,-123.13625
951,A&W Restaurant,0.9820306528301398,6.5,49.286042,-123.125124,American Restaurant,49.290587,-123.13625
108,Holy Guacamole,0.8859522976667056,,49.291524,-123.135814,Mexican Restaurant,49.290587,-123.13625
139,Jingle Bao,0.9664710378690712,,49.291544,-123.135005,Shanghai Restaurant,49.290587,-123.13625
150,Munchies Fish & Chips,0.17719305064324303,,49.290453,-123.134182,Fish and Chips Shop,49.290587,-123.13625
186,Cafe Sushi House,0.1072330832912278,,49.29018,-123.133753,Sushi Restaurant,49.290587,-123.13625
519,Matchstick Coffee,0.9786492544081257,8.9,49.257296,-123.090229,Café,49.257985,-123.083366
446,Sal y Limon,0.979659787269877,8.5,49.256878,-123.08922,Sushi Restaurant,49.257985,-123.083366
555,Osteria Savio Volpe,0.9518053558241673,8.9,49.257425,-123.09097,Italian Restaurant,49.257985,-123.083366
986,The Burrow,0.9683625480974776,8.6,49.259684,-123.06999,Tex-Mex Restaurant,49.257985,-123.083366
572,Green Lemongrass,0.9846476738310855,7.9,49.252899,-123.08215,Vietnamese Restaurant,49.257985,-123.083366
921,Sun Bo Kong,0.9845828960835373,8.4,49.250825,-123.076946,Vegan and Vegetarian Restaurant,49.257985,-123.083366
985,House of Dosas,0.9920064259525567,8.4,49.250454,-123.076347,Diner,49.257985,-123.083366
814,Hai Phong Vietnamese Restaurant,0.9803723424929068,8.1,49.251306,-123.079095,Vietnamese Restaurant,49.257985,-123.083366
677,Pizzeria Barbarella,0.9140010623550597,7.6,49.262301,-123.089843,Pizzeria,49.257985,-123.083366
439,BT Cafe Ltd,0.9830670967909104,7.3,49.254208,-123.085181,Café,49.257985,-123.083366
514,Bells and Whistles,0.9857618510889139,7.2,49.255678,-123.089524,Sports Bar,49.257985,-123.083366
998,12 Kings Pub,0.9573762421133092,7.4,49.260337,-123.096652,Pub,49.257985,-123.083366
443,Bale Deli & bakery,0.8929742055009263,6.2,49.256821,-123.089215,Bakery,49.257985,-123.083366
518,Rooster's Ice Cream Bar,0.9494992680114527,6.2,49.262611,-123.082406,Ice Cream Parlor,49.257985,-123.083366
709,Blenz Coffee,0.9721067019057613,6.3,49.26399,-123.08082,Coffee Shop,49.257985,-123.083366
719,Subway,0.971977146410665,6.3,49.26263,-123.090276,Deli,49.257985,-123.083366
825,Blenz Coffee,0.9315558319406118,6.4,49.264452,-123.077776,Coffee Shop,49.257985,-123.083366
